uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs
at://did:plc:qu6rod4uiteycgrhw35e6nrt/app.bsky.feed.post/3lv4bhkfk5k2j,bafyreigm3hc6p26e4cd54ubo3zcskr22nnwr2oeqmraasaevosjh5rnrqm,did:plc:qu6rod4uiteycgrhw35e6nrt,oregonsoracle.bsky.social,Brian the Grey,"I love it when agro men play the hard-handshake game with me.

First, they see a lil guy with soft hands…

Then, 🤝💥😳

“What kind if work do you do?”

“Oh, I’m a Massage Therapist..”

😂 #Massage 😂",2025-07-29T14:02:15.332Z,1,0,5,2025-07-29T14:02:15.810Z,['en']
at://did:plc:mmt76pq7cxhvm6og464nx4zu/app.bsky.feed.post/3lv4bev3rmc2g,bafyreibgjfzo6g4drg6f35e4pxiu5d73vb6dyguvynobwxi57mchgefdoe,did:plc:mmt76pq7cxhvm6og464nx4zu,pabloalmada.bsky.social,Pablo Almada,https://exame.com/agro/tarifa-de-50-de-trump-sobre-suco-de-laranja-pode-causar-perda-de-r-43-bilhoes-ao-setor/,2025-07-29T14:00:45.886Z,0,0,0,2025-07-29T14:00:46.907Z,['pt']
at://did:plc:oamzzwe7hqyjtwwisxumkycg/app.bsky.feed.post/3lv4aeojjvk2f,bafyreicyaab7hghrkjpk2f35o45qhmzxbthm7npuoygvzfhwnnvo2eh5nq,did:plc:oamzzwe7hqyjtwwisxumkycg,rikvandijk.bsky.social,Rik van Dijk,"Maar hier is het Lodders-effect nog niet in meegenomen. 
Dat kan dè doorslaggevende factor zijn voor onze agro-rechtsextremisten!",2025-07-29T13:42:45.254Z,0,0,13,2025-07-29T13:42:46.002Z,['en']
at://did:plc:oxwfvq2ibj5xwqkpgljctg37/app.bsky.feed.post/3lv47tast6c2p,bafyreid3uxmoeda2rl2iyc7lgpaacivlhncmhi2fugj3svpawdkpmj7tde,did:plc:oxwfvq2ibj5xwqkpgljctg37,leocruz0.bsky.social,leo,"os pés de café estavam crescendo, começando a produzir, quando um drone de um agro vizinho jogou agrotóxico em toda a lavoura dela 'sem querer', matou os pés de café e, segundo ela, vai ter que ficar 3 anos sem plantar nada naquela terra por causa disso...",2025-07-29T13:33:00.444Z,0,0,6,2025-07-29T13:33:00.723Z,['pt']
at://did:plc:oxwfvq2ibj5xwqkpgljctg37/app.bsky.feed.post/3lv47tasigk2p,bafyreiela7ihjlolqtq4ctydvf5wpovp4wtz2y7tk6vxwnmxglrlzlzvje,did:plc:oxwfvq2ibj5xwqkpgljctg37,leocruz0.bsky.social,leo,eu seguia uma moça no tiktok q trabalhava com lavoura de café. trabalho braçal pesado. totalmente a favor do agro. tinha um pedaço de terra e plantou seus próprios pés de café para vender café de qualidade.,2025-07-29T13:33:00.443Z,1,0,6,2025-07-29T13:33:00.706Z,['pt']
at://did:plc:fmve7pg36cx7tkw6ea42mogv/app.bsky.feed.post/3lv47fcopac2c,bafyreifuhdtu6gh2tirwepe3ivnbgtt3ahdwe6jyg4r4l6y4zhk5wrxopa,did:plc:fmve7pg36cx7tkw6ea42mogv,onivoro.bsky.social,Corredor de baixo orçamento.,Mas não me importo de abrir mercado pro agro gringo. Manda etanol de milho pra cá.,2025-07-29T13:25:12.654Z,0,0,0,2025-07-29T13:25:14.704Z,['en']
at://did:plc:laf43ep5bkbqgk6f43l4qv7r/app.bsky.feed.post/3lv45hhos3224,bafyreihaupynhbg7jdjn2i7be3d5mujv6ku2wlp5lzmpmlhwmiqsoy5z5q,did:plc:laf43ep5bkbqgk6f43l4qv7r,goticodocalypso.dev,interruptor de gps,"Ai depois, na época das eleições, esse povo começa a bater no peito que é o agro que alimenta o Brasil...",2025-07-29T12:50:37.525Z,0,0,4,2025-07-29T12:50:39.205Z,['pt']
at://did:plc:tjv3nunek6wkz6bezkqipvsh/app.bsky.feed.post/3lv45fcopuk2k,bafyreibt5kgubtsv6g3vyyp3kwkfr45n6jdc36hobimxfgqevghcjmi4va,did:plc:tjv3nunek6wkz6bezkqipvsh,verly.bsky.social,Verly,Esse é o Sepulcro Caiado. Filhote da ditadura. Entreguista antipatriota golpista lambe botas. Traidor do Brasil e do Agro brasileiro.,2025-07-29T12:49:25.171Z,0,0,1,2025-07-29T12:49:27.601Z,['pt']
at://did:plc:wx5h2wgfjxfuzufex5e2c3x7/app.bsky.feed.post/3lv44r2ewn222,bafyreibcwhx6djary3m7mn2kspbogjrywrvhfjfkfeco4tepjyyppz7ciq,did:plc:wx5h2wgfjxfuzufex5e2c3x7,alexrockmaker.bsky.social,Alex Rockmaker (Comissions ABERTAS),"Eu to ouvindo um velho falando sobre política aqui no ônibus (esqueci meu fone) e é incrível como esse pessoal mesmo sabe que pessoal da agro é filho da puta e de alguma forma ainda defende (dentro de um ônibus, logo...)",2025-07-29T12:38:05.372Z,1,0,1,2025-07-29T12:38:07.004Z,['pt']
at://did:plc:7c73huqzq4uqfgyernippcho/app.bsky.feed.post/3lv44lmtbtk2y,bafyreifyfnatoqknqo3igj3eddwvuyz6tw4ois3rnj555nzw73zd4ummna,did:plc:7c73huqzq4uqfgyernippcho,felipemianes18.bsky.social,Felipe Mianes,"A grande imprensa fica metendo o terror, mas de fato pro trabalhador, isso vai implicar no que? Em muito pouco. Vai é cagar com parte do agro, respingar um pouco aqui no setor da classe trabalhadora, mas o sol vai continuar nascendo depois de 1 de agosto",2025-07-29T12:35:03.390Z,0,0,0,2025-07-29T12:35:05.707Z,['pt']
at://did:plc:dh26y4n3ehkvhcnelger6mht/app.bsky.feed.post/3lv44c7p5fc2j,bafyreiecdvvq5dkx3l5i3cb4pfh5qkszin6k6qicitfv22oq6kvly2xyr4,did:plc:dh26y4n3ehkvhcnelger6mht,vepo.dev,Victor Osório ,"O Agro é uma INDUSTRIA e o que industria gosta é de massificação.

Culinária é a base da cultura. Uma vez assisti um filme grego ""O Tempero da Vida (Πολίτικη κουζίνα)"" que mostrava como uma culinária representa uma cultura. 

Agro é apagamento cultural.",2025-07-29T12:29:47.630Z,0,5,17,2025-07-29T12:29:57.905Z,['pt']
at://did:plc:jjgbki7qx6i3opqqqmksaymb/app.bsky.feed.post/3lv43vs6zhw2l,bafyreigoskchl2fgvvzgypavfogv2nwg2lgsn3uia53baqsykczalmqbsm,did:plc:jjgbki7qx6i3opqqqmksaymb,gdi-oficial.bsky.social,Guia do Investidor,"Bancos e seguradoras dividem analistas, que avaliam se a crise no agro ameaça a renda dos acionistas.",2025-07-29T12:22:49.749Z,0,0,0,2025-07-29T12:22:50.910Z,[]
at://did:plc:6ecdgcucm7s2dvgw2scf3frt/app.bsky.feed.post/3lv43t7ni5k24,bafyreiem6ual76b7w5asl55q4xiteyct776ci6xokxtsyowcp344binzty,did:plc:6ecdgcucm7s2dvgw2scf3frt,tassalles.bsky.social,Tarcísio SANTOS DE SALLES,Minas Gerais confirma novo caso de gripe aviária em galinha caipira | Band www.band.com.br/agro/noticia...,2025-07-29T12:21:24.262Z,0,0,0,2025-07-29T12:22:00.811Z,['pt']
at://did:plc:rm6suaae2tjnvw7cueeefxyo/app.bsky.feed.post/3lv42sccj4227,bafyreifmlzc6upgnbm2u5aql5hfabp5jkibem77jwmmblcg5nta6v4xexi,did:plc:rm6suaae2tjnvw7cueeefxyo,peronchasavio.bsky.social,,"Cuando el gobierno festeja que la economía “está creciendo” se refiere a tres sectores que se expanden a una tasa más o menos estable del 20% (agro, petróleo/minería y el financiero) pero representan sólo el 11% del empleo registrado.
contraeditorial.com/geografia-de...",2025-07-29T12:02:59.752Z,0,0,1,2025-07-29T12:03:05.404Z,['es']
at://did:plc:cvknmbbdgn4utlaqn45liklu/app.bsky.feed.post/3lv42ri4frc2u,bafyreihysks5bghcajymb3ov7qpug6kr5fzzqez3lt6ep5udjvskdsf47u,did:plc:cvknmbbdgn4utlaqn45liklu,nnsjota.bsky.social,,É mais fácil o agro queimar toda a produção do que começar a vender pra dentro do Brasil.,2025-07-29T12:02:32.290Z,0,0,0,2025-07-29T12:02:33.505Z,['pt']
at://did:plc:n6u6ypbuwxzfx26nzxl7wqmd/app.bsky.feed.post/3lv42p2gzk22y,bafyreihjeqtk2tlzndsyshwqlirueflvknlsiex7pcmievurlwhzze2opm,did:plc:n6u6ypbuwxzfx26nzxl7wqmd,edpoole1975.bsky.social,Ed Poole,"What is ""cline""?

Everyone in an alliance will have red lines and things they want to get out of it.

If Greens are a bit agro it's because every election they get burned by another party not sticking to the deal.",2025-07-29T12:01:10.849Z,1,0,1,2025-07-29T12:01:08.804Z,['en']
at://did:plc:viq72wfb7wh2q652yy4qbzpf/app.bsky.feed.post/3lv42hbixi22q,bafyreia26kjzpahlqdne2odcps42bohh25uub52trkzxuuvuls477bi4sy,did:plc:viq72wfb7wh2q652yy4qbzpf,georgeafg.bsky.social,George A.,"Oferece os setores de etanol e de soja que ele aceita, o agro tá de boa com isso?",2025-07-29T11:56:49.817Z,0,0,1,2025-07-29T11:56:50.708Z,['pt']
at://did:plc:z7wlrmyybnr2nbmccxrkvnaj/app.bsky.feed.post/3lv42gmyvdk2x,bafyreigrtnprgxaqp3iag2ocl2xwcfreiomyw7suo54w3bj2idzdsrsg7u,did:plc:z7wlrmyybnr2nbmccxrkvnaj,lameirao134.bsky.social,Regina Moura,Ou que coloquem os próprios empresários do agro ( ñ sei se estão fazendo) para dar a cara a tapa. Muito fácil jogarem comida no asfalto para q o alimento tenha um bom preço ( para eles) e depois pedir ajuda para o governo ir lá fazer a “ponte” sobre essa taxação,2025-07-29T11:56:28.318Z,0,0,1,2025-07-29T11:56:29.908Z,['pt']
at://did:plc:it4tasmou6ehhwsqxtxqtqbv/app.bsky.feed.post/3lv42eq7hdj2r,bafyreidmq2hiq2qrw2a7y6rnbsehzmnx35reivfia5oxv3sosdgzq7ojpq,did:plc:it4tasmou6ehhwsqxtxqtqbv,gusreimon.bsky.social,Gus Reimon,"💸 Ni retenciones ni relato: el dólar vuela pese al guiño de Milei al agro

Ni los discursos grandilocuentes ni las rebajas impositivas logran contener la fiebre verde. El mercado cambiario volvió a dar una lección de realidad al gobierno de Javier Milei: el dólar oficial superó este lunes los…",2025-07-29T11:55:22Z,0,0,1,2025-07-29T11:55:24.706Z,[]
at://did:plc:zqtcxucr5nmq7ld7sjdpb3zd/app.bsky.feed.post/3lv42e4mhpu2k,bafyreihab5bz4u2zjhnnveucrp7bpk2zxcgf7vo42h2wehebh7vmxfe5b4,did:plc:zqtcxucr5nmq7ld7sjdpb3zd,infonewsok.bsky.social,Info News OK,"💸 Ni retenciones ni relato: el dólar vuela pese al guiño de Milei al agro

Ni los discursos grandilocuentes ni las rebajas impositivas logran contener la fiebre verde. El mercado cambiario volvió a dar una lección de realidad al gobierno de Javier Milei: el dólar oficial superó este lunes los…",2025-07-29T11:55:02Z,0,0,0,2025-07-29T11:55:04.205Z,[]
at://did:plc:vlgrvuw3g2lwy7ia3l5jfhlp/app.bsky.feed.post/3lv424ovvsc2e,bafyreige5464qsztdkcv6f57hzb5jjnza4g4lhfsuor5nzuzwljluswey4,did:plc:vlgrvuw3g2lwy7ia3l5jfhlp,thadeboa.bsky.social,Thata,"Pra que se humilhar desse jeito, véi? Pra não deixar essa água bater na bunda do agro???
DEIXA TAXAR ESSA PORRA.
""ain que colapso que não sei quê não sei que lá"", moninha, colapso brasileiro da vida real tira de letra. Eu quero ver o agro colapsar até se contorcer igual minhoca no asfalto quente.",2025-07-29T11:50:54.764Z,1,1,4,2025-07-29T11:50:55.406Z,['pt']
at://did:plc:pqmnhnqvo7knhiq676ukxmj6/app.bsky.feed.post/3lv423k2eok2b,bafyreifveetf4j2fay6p6mokfgoxkioywgjafhg5zigjq5ben3w4hcbt2e,did:plc:pqmnhnqvo7knhiq676ukxmj6,joseph15.bsky.social,Joseph,Mag nog kleiner. Agro-fascisten. Opvallend: Counradie-effect lijkt gelukkig al weer over zijn hoogtepunt. Nog steeds volk dat voor FvD en NSC kiest (helaas). En Yesilgöz is een ramp voor de VVD (hoera).,2025-07-29T11:50:16.121Z,0,0,8,2025-07-29T11:50:17.206Z,['nl']
at://did:plc:43fa3b2xeeftphw7gdoijdsp/app.bsky.feed.post/3lv3zqo2d622z,bafyreihlihikwkdk3lgu75qoar26znhnyv35tx55ckxr5xpy746idg5agu,did:plc:43fa3b2xeeftphw7gdoijdsp,vanianinah.bsky.social,VaniaNinah,"Agro, fruticultores, piscicultores, pecuaristas e todos os empresários afetados pela taxação do Trump: Vejam bem quem está contra vocês, contra o Brasil. #TraidoresdaPatria #lesapatria #bolsotaxa",2025-07-29T11:44:11.214Z,0,0,0,2025-07-29T11:44:11.808Z,['pt']
at://did:plc:u4m7fu6flvgkq33l2rilrgyj/app.bsky.feed.post/3lv3zlaiaap2m,bafyreiclp6lbxyygdpoqjc6l6ugx3ycoazbrb35qgtducj65ryiiziaq2u,did:plc:u4m7fu6flvgkq33l2rilrgyj,cnoticiasuy.bsky.social,CNUY,Búsqueda(29-07-2025 08:40): Una bandada de cisnes negros favorece a la ganadería uruguaya https://www.busqueda.com.uy/agro/una-bandada-cisnes-negros-favorece-la-ganaderia-uruguaya-n5402250,2025-07-29T11:41:09.264358+00:00,0,0,0,2025-07-29T11:41:10.105Z,['en']
at://did:plc:u4m7fu6flvgkq33l2rilrgyj/app.bsky.feed.post/3lv3zl6z2wq2w,bafyreie6kk4lugbbuqy6w7l44sis2yb5dxbyaipzpzqxko6kgh42ty2zum,did:plc:u4m7fu6flvgkq33l2rilrgyj,cnoticiasuy.bsky.social,CNUY,Búsqueda(29-07-2025 08:40): Faltante de carne de Estados Unidos puede volverse mucho más favorable para la cadena cárnica uruguaya https://www.busqueda.com.uy/agro/faltante-carne-estados-unidos-puede-volverse-mucho-mas-favorable-la-cadena-carnica-uruguaya-n5402252,2025-07-29T11:41:07.702237+00:00,0,0,0,2025-07-29T11:41:08.305Z,['en']
at://did:plc:gnh2elbtp33zejb7gkyhlg4t/app.bsky.feed.post/3lv3yiebtgs2v,bafyreied45k3nngt4p7fahqmwspy7too6j7ez5iaewf5velb6p7r5twd5i,did:plc:gnh2elbtp33zejb7gkyhlg4t,kbs1979.bsky.social,Pilha não alcalina do Torment Nexus,Tomara que não tenha ninguém do agro muito irritado nessa cornociata. 🤷,2025-07-29T11:21:38.800Z,0,0,0,2025-07-29T11:21:41.009Z,['pt']
at://did:plc:3g27qcyy6juczfbduekqdid6/app.bsky.feed.post/3lv3xxa55et2f,bafyreial6ofay6se4jw7w6zorxfnf5ommdubklh4ud7z5legxpfcgpos3q,did:plc:3g27qcyy6juczfbduekqdid6,merypatriota.bsky.social,Mery Patriota 🇧🇷,"CAMPEÃO DA FÉ E DA TERRA! 🚜🇧🇷✨

👕 BRK Camisas Agro Jesus Brasil UV50+
💵 R$299

🔗 https://s.shopee.com.br/1Vhbzauu7H

#AgroCristão #BrasilRural #FéNoCampo",2025-07-29T11:12:03+00:00,0,0,0,2025-07-29T11:12:05.112Z,['pt-BR']
at://did:plc:ndzvfmxs6mpxm7o7psoidwvx/app.bsky.feed.post/3lv3xtqfzf22p,bafyreifzvubwifywkec5autzvphhumuf6iax765ix2by3veznqgwswwioa,did:plc:ndzvfmxs6mpxm7o7psoidwvx,malherbel.bsky.social,Laurence MALHERBE,"Je pense que je vais le diffuser au sein de mes équipes 🤔. Il manque peut-être quelques lignes sur les causes de l’augmentation des GES, on verrait le rôle des énergies fossiles,de l’élevage et pesticides, donc des effets néfastes du modèle agro industriel promu par les défenseurs de la #LoiDuplomb",2025-07-29T11:10:06.876Z,0,0,3,2025-07-29T11:10:07.404Z,['fr']
at://did:plc:jmhqs76ufyel3d3nc2so37os/app.bsky.feed.post/3lv3xm2rs222n,bafyreiawhqbn224drrn3diejkg4ugyriixtxsb6wjrmaaio7kbyxsq3uem,did:plc:jmhqs76ufyel3d3nc2so37os,sonofraucous.bsky.social,Son of Rausass,"Yep.
I got in his way in a pub near Welwyn. We did that thing where you try and get out of someone's way and just get in it again. I laughed and he probably thought I was going to give him agro.
So, he called me a cunt, I called him a ginger tosser. The barman shouted at us both and that was that.",2025-07-29T11:05:49.313Z,1,0,1,2025-07-29T11:05:49.903Z,['en']
at://did:plc:5dia74ftkdof534wvip266ky/app.bsky.feed.post/3lv3xhgngn22u,bafyreihf7m6hhi3q6wglqeiubshd246tbtcgfijc3spc5ulrtugykvrxvm,did:plc:5dia74ftkdof534wvip266ky,pien51.bsky.social,Pien Fennema🟥,Big agro lobby,2025-07-29T11:03:13.981Z,0,0,0,2025-07-29T11:03:14.502Z,['nl']
at://did:plc:4wenmqx7no3dchv5ogj4bilb/app.bsky.feed.post/3lv3wxgye5s2p,bafyreihgslubtvmhrrmsyamgx5zd33bho4gvwu22xpqbzhczg3hzx75elq,did:plc:4wenmqx7no3dchv5ogj4bilb,hugodias.bsky.social,Hugo Dias,"Quem que vai bancar essa ?

Pq ele tá sem cartão corporativo e o agro não tá muito feliz com a familicia no momento…

CBOZO que não vai colocar dinheiro nisso, ele sabe que não vale a pena…

Será que o PL vai bancar o circo?",2025-07-29T10:54:17.468Z,0,0,1,2025-07-29T10:54:18.006Z,['pt']
at://did:plc:gkivphikfy4olkmweuogups6/app.bsky.feed.post/3lv3wjufeps2g,bafyreiccn7udf2xzea7ls6al4upeibg6tybxleeaq5chvskkjgr6adnes4,did:plc:gkivphikfy4olkmweuogups6,procurandosair.bsky.social,,"Toda hora que eu vejo uma reportagem desse povo do Agro chorando porque não vão receber em dólar e dizendo que não tem como colocar o produto no mercado interno 
Me sobe uma raiva desse bando de sanguessugas.É toneladas de dinheiro em plano safra pra enriquecer um grupinho seleto de miseráveis",2025-07-29T10:46:41.760Z,1,4,10,2025-07-29T10:46:42.204Z,['en']
at://did:plc:gcyjnndt6oyi2morxy6s2fjx/app.bsky.feed.post/3lv3wj3hw622x,bafyreie7uwk2mpo5j7ubzwrkfexaa73uoy7lj7xwp3ufnp6re2jyb23fpq,did:plc:gcyjnndt6oyi2morxy6s2fjx,felipegugelmin.bsky.social,Felipe Gugelmin,"Só triste o cafezinho aumentando, mas é algo que compensa a tristeza do agro",2025-07-29T10:46:15.633Z,0,0,1,2025-07-29T10:46:16.307Z,['pt']
at://did:plc:74vloovsq6xwzencavmx74vk/app.bsky.feed.post/3lv3wecipqo2g,bafyreifw3gvbabiefrhiejuhycdusvnajaqut64iwru3xewymgskscgccm,did:plc:74vloovsq6xwzencavmx74vk,sanluis24noticias.bsky.social,SanLuis24 Noticias,"Dólar: ¿hasta dónde puede llegar tras baja de retenciones?

El precio del dólar enfrenta un nuevo capítulo en agosto, tras un julio marcado por una fuerte suba del tipo de cambio oficial y paralelo. La reducción de retenciones al agro, la incertidumbre electoral y la caída de liquidaciones del…",2025-07-29T10:43:33Z,0,0,0,2025-07-29T10:43:35.807Z,[]
at://did:plc:4653xkjyxhmv4tm4x4ebhxfk/app.bsky.feed.post/3lv3w5nte722c,bafyreihmc5p2v3p3becq7y2ribajcvej6gis5cmnu5jrdiqsyzwdke4lvq,did:plc:4653xkjyxhmv4tm4x4ebhxfk,michael45.bsky.social,Michael Römer,Met dank aan de lobby van Big Agro.,2025-07-29T10:39:52.229Z,0,0,3,2025-07-29T10:39:53.705Z,['nl']
at://did:plc:emyt7ffivlkvacseju6nlxch/app.bsky.feed.post/3lv3w2zckic2m,bafyreigpjpyty7zkap5aunlw6cvdnhg7apm3suima2skhysxfflzw4m574,did:plc:emyt7ffivlkvacseju6nlxch,dassema.bsky.social,MarcelD,Inderdaad. Niet vies van belangenverstrengeling en altijd op de hand geweest van ‘big agro’. Mega opportunist. Past perfect bij ethisch leeg en normenvrij @boerburgerb.bsky.social,2025-07-29T10:38:23.596Z,0,0,1,2025-07-29T10:38:28.305Z,['nl']
at://did:plc:4ahccxbfexu7yhc5zsnxblny/app.bsky.feed.post/3lv3vjq77lc2l,bafyreiaxiqtdulrkvaprxfzrhvulc6ft4noiopcguwwyiwwpztzgyhmstu,did:plc:4ahccxbfexu7yhc5zsnxblny,brunaofersil.bsky.social,Bruno Fernandes ❤️AGS🥰,"Deixa torar o tarifaço no rabo do agro mesmo. Eu quero fazer churrasco mais barato, comer frutinhas e tomar suco natural sem pagar o olho da cara. Eles que safodam pra lá e que o governo dê um jeito dessa produção chegar nas mãos do consumidor interno.",2025-07-29T10:28:43.625Z,1,0,2,2025-07-29T10:28:44.602Z,['pt']
at://did:plc:anaeefu3j2bapvcsf6levyns/app.bsky.feed.post/3lv3u74d3bk2j,bafyreid6p2q5up67m5y3dl3ygcd5xfis2gewz3dnf26zm6psfxdrjgeffu,did:plc:anaeefu3j2bapvcsf6levyns,geertkruideren.bsky.social,,Niks links of nóg rechtser; bij BBB heeft ze een nóg grotere kans op een goede baan bij de agro-business.,2025-07-29T10:04:53.494Z,1,0,0,2025-07-29T10:04:53.707Z,['ja']
at://did:plc:d4zljom45vk2kntvir5zawl6/app.bsky.feed.post/3lv3tk5lt2k27,bafyreigudrozyadv6drlnlol76kq35euf4tnizs6gyfzzr4ed6tofz2dra,did:plc:d4zljom45vk2kntvir5zawl6,wimwillemsen.bsky.social,Wim Willemsen,Weer zo'n gok om uit de ruif van de big agro te snaaien.,2025-07-29T09:53:10.187Z,0,0,2,2025-07-29T09:53:11.705Z,['nl']
at://did:plc:sf5hfl524iehp4jws75iyznb/app.bsky.feed.post/3lv3t5hr7rc2n,bafyreihr2j2cvs2scuqaphebvqzj5ll3yc3d3imxspgvdw34keq4il5hri,did:plc:sf5hfl524iehp4jws75iyznb,db63270.bsky.social,,"Allo Retailleau, que comptez vous faire contre ces ""agro-terroristes"" ?
#LR #Retailleau #droitextreme #agriculteurs",2025-07-29T09:46:04.641Z,0,0,1,2025-07-29T09:46:18.205Z,['fr']
at://did:plc:djzyrljav36af3u6kshfvdw5/app.bsky.feed.post/3lv3t2dyxgc2t,bafyreigzzsrwxkhpk75dkhss5z4sgxrwj2mz57qfd3gljnynj32fgrthyy,did:plc:djzyrljav36af3u6kshfvdw5,bobsc.bsky.social,,"www.lemonde.fr/economie/art... 

Concernant la levée des ""barrières non tarifaires"", il n'y a rien de tel dans l'accord. C'est justement une victoire comparée à ce que Trump réclamait depuis des mois (en particulier sur les produits agro-alimentaires).",2025-07-29T09:44:20.037Z,1,0,0,2025-07-29T09:44:23.806Z,['en']
at://did:plc:ky7vtmcwfrwahhj7riumg5gx/app.bsky.feed.post/3lv3sbytlb22c,bafyreidh244nojtb4tkv2npnl7dljnlujrpryjw45ucjpvdf6yuaj5pr4q,did:plc:ky7vtmcwfrwahhj7riumg5gx,erwinwitte.bsky.social,Erwin Witte,"Die baan heeft ze al een tijdje. Belangenbehartiger van de veevervoerindustrie. Dus overstappen naar BBB ligt wel voor de hand. 
Alle Big Agro verzamelen!!!!!
Fuck de boeren.",2025-07-29T09:30:43.019Z,1,1,4,2025-07-29T09:30:44.907Z,['nl']
at://did:plc:koyl4rbf45bo6xyvimwsrrpu/app.bsky.feed.post/3lv3rzyhmvc2d,bafyreidiylv7tyn7hyy25y4ibk6tyadl5q65ckgw5ljy7h755fcpvgxrxu,did:plc:koyl4rbf45bo6xyvimwsrrpu,pemacedo.bsky.social,para sempre ninguém ,O agro quando trabalha com um produto que pode exportar só deixa brasileiro consumir se for pagando uma fortuna por uma qualidade horrorosa.,2025-07-29T09:26:14.191Z,0,0,3,2025-07-29T09:26:14.702Z,['en']
at://did:plc:7dfxk75hmqee3mvqvqadsg7j/app.bsky.feed.post/3lv3rtlykxk26,bafyreidm6bgmt4mdpvkukaqqpt2diqc7igf46jfxbpb4ocbg4lhs4afiui,did:plc:7dfxk75hmqee3mvqvqadsg7j,followlori.bsky.social,Lori Regattieri,"Os músicos e influencers que fazem sucesso promovendo a imagem do agro""Esta visão minimiza as consequências ambientais e sociais do setor, ao mesmo tempo em que o protege como a espinha dorsal da identidade e da força econômica brasileira"",Debora Salles, do NetLab (UFRJ). www.bbc.com/portuguese/a...",2025-07-29T09:22:39.789Z,0,9,21,2025-07-29T09:22:42.006Z,['en']
at://did:plc:5o5fvem5hjo2bjfz2jmz24pd/app.bsky.feed.post/3lv3rqf7psc2o,bafyreiajrjeyvqy5q2gsvx73lvpjalf6adrkvrq2v4ahq34wiloqh2lmna,did:plc:5o5fvem5hjo2bjfz2jmz24pd,zombieneo.bsky.social,ZombieNEO,"Me he hecho un mazo ""agro"" tocacojones con Boba Fett nuevamente que en Karabast lo peta que flipas (menos con la puñetera Madre Talzin, que se me resiste muchas veces).

A ver mañana de forma presencial en el weekly que tengo en Bilbao. Pero la cosa pinta genial.",2025-07-29T09:20:52.021Z,0,0,0,2025-07-29T09:20:55.707Z,['es']
at://did:plc:n65ffvpdv4pyp6rhbui4skrk/app.bsky.feed.post/3lv3qfzeuvc26,bafyreif42bgr3lbki4skynigbrwpury5sku7lyswozoh5z2w2qcrzw4he4,did:plc:n65ffvpdv4pyp6rhbui4skrk,sallesvladi.bsky.social,Vladimir Lulista🌎📝🚩🇧🇷,"Acho que Lula pode manter todas as políticas sociais e melhorar retirando os financiamentos do Agro afinal de contas já podem andar sozinhos, porque a gente financia quem prioriza o exterior?",2025-07-29T08:57:10.322Z,0,0,3,2025-07-29T08:57:11.606Z,['pt']
at://did:plc:qqofvll2rkqiysttfxnxgphq/app.bsky.feed.post/3lv3pyuwex22s,bafyreih3cl77y442y6ohyqa3jxa65zbrqt7txtmnepfnilh6g2kpfugjpa,did:plc:qqofvll2rkqiysttfxnxgphq,ordanewskz.bsky.social,Orda News - News of Kazakhstan,"Fire at Alel Agro Facility Leaves One Dead, Investigation Underway

Details:
en.orda.kz/fire-at-alel...",2025-07-29T08:49:49.444Z,0,0,0,2025-07-29T08:50:05.505Z,['en']
at://did:plc:m4doyw5mxhlmjgxaerc7ymm7/app.bsky.feed.post/3lv3pc6nfz22u,bafyreiho4z7mp5gfpqzfjikwjkcmwrhdsnu372hzekog346w4q7parmpye,did:plc:m4doyw5mxhlmjgxaerc7ymm7,vincentdehart.bsky.social,Vrachteend,Straks mooi baantje als commissaris bij Big Agro.,2025-07-29T08:37:07.885Z,0,1,6,2025-07-29T08:37:08.804Z,['en']
at://did:plc:laarb75dbgjzjjuhmny72a3l/app.bsky.feed.post/3lv3pby5okc25,bafyreid2lgwrffzvcf52f236k7vipoxwwzo4tzgslhqet4i6a5sbgs2b7e,did:plc:laarb75dbgjzjjuhmny72a3l,foramosquito.bsky.social,ForaMuskito,Recorram ao agro.,2025-07-29T08:37:01.078Z,1,1,1,2025-07-29T08:37:01.306Z,['pt']
at://did:plc:jbufua4rmq3xgq47cgs7kbll/app.bsky.feed.post/3lv3p2g4opc2p,bafyreihvlw6bjbp5xeioo7fsl646suk7i6yiyt2f22buj7xnlggypl3vhq,did:plc:jbufua4rmq3xgq47cgs7kbll,zijvannummer93.bsky.social,🅰️nneke,Ik denk dat ze zichzelf al lang van een baantje als lobbyist bij LTO of een andere agro-organisatie heeft bezorgd na het symbolische lijstduwerschap.,2025-07-29T08:32:47.289Z,1,1,4,2025-07-29T08:32:48.904Z,['nl']
